Data,Valore
2023-12-26,530
2023-12-27,724
2023-12-28,620
2023-12-29,412
2023-12-30,698
2023-12-31,807
2024-01-01,147
2024-01-02,9
2024-01-03,336
2024-01-04,0
2024-01-05,60
2024-01-06,0
2024-01-07,0
2024-01-08,0
2024-01-09,0
2024-01-10,55
2024-01-11,142
2024-01-12,0
2024-01-13,0
2024-01-14,0
2024-01-15,0
2024-01-16,0
2024-01-17,0
2024-01-18,0
2024-01-19,0
2024-01-20,0
2024-01-21,0
2024-01-22,0
2024-01-23,0
2024-01-24,0
2024-01-25,0
2024-01-26,0
2024-01-27,0
2024-01-28,0
2024-01-29,0
2024-01-30,0
2024-01-31,0
2024-01-01,147
2024-01-02,9
2024-01-03,336
2024-01-04,0
2024-01-05,60
2024-01-06,0
2024-01-07,0
2024-01-08,0
2024-01-09,0
2024-01-10,55
2024-01-11,142
2024-01-12,0
2024-01-13,0
2024-01-14,0
2024-01-15,37
2024-01-16,0
2024-01-17,95
2024-01-18,35
2024-01-19,170
2024-01-20,86
2024-01-21,126
2024-01-22,0
2024-01-23,0
2024-01-24,0
2024-01-25,7
2024-01-26,0
2024-01-27,0
2024-01-28,115
2024-01-29,443
2024-01-30,211
2024-01-31,69
